,Tile No,RA_Center,DEC_Center
40630,40630,187.02258726899382,15.970000000000283
40631,40631,187.7618069815195,15.970000000000283
40632,40632,188.50102669404515,15.970000000000283
40633,40633,189.24024640657083,15.970000000000283
40634,40634,189.97946611909651,15.970000000000283
40635,40635,190.71868583162217,15.970000000000283
40636,40636,191.45790554414785,15.970000000000283
40637,40637,192.1971252566735,15.970000000000283
40638,40638,192.93634496919918,15.970000000000283
40639,40639,193.67556468172484,15.970000000000283
40640,40640,194.41478439425052,15.970000000000283
40641,40641,195.15400410677617,15.970000000000283
40642,40642,195.89322381930185,15.970000000000283
40643,40643,196.6324435318275,15.970000000000283
40644,40644,197.3716632443532,15.970000000000283
40645,40645,198.11088295687884,15.970000000000283
40646,40646,198.85010266940452,15.970000000000283
40647,40647,199.58932238193017,15.970000000000283
40648,40648,200.32854209445586,15.970000000000283
40649,40649,201.0677618069815,15.970000000000283
40650,40650,201.8069815195072,15.970000000000283
40651,40651,202.54620123203284,15.970000000000283
40652,40652,203.28542094455852,15.970000000000283
40653,40653,204.02464065708418,15.970000000000283
40654,40654,204.76386036960986,15.970000000000283
40655,40655,205.5030800821355,15.970000000000283
40656,40656,206.2422997946612,15.970000000000283
40657,40657,206.98151950718685,15.970000000000283
40658,40658,207.72073921971253,15.970000000000283
40659,40659,208.45995893223818,15.970000000000283
40660,40660,209.19917864476386,15.970000000000283
40661,40661,209.93839835728951,15.970000000000283
40662,40662,210.6776180698152,15.970000000000283
40663,40663,211.41683778234085,15.970000000000283
40664,40664,212.15605749486653,15.970000000000283
40665,40665,212.89527720739218,15.970000000000283
40666,40666,213.63449691991786,15.970000000000283
40667,40667,214.37371663244352,15.970000000000283
40668,40668,215.1129363449692,15.970000000000283
40669,40669,215.85215605749485,15.970000000000283
40670,40670,216.59137577002053,15.970000000000283
40671,40671,217.3305954825462,15.970000000000283
40672,40672,218.06981519507187,15.970000000000283
40673,40673,218.80903490759752,15.970000000000283
40674,40674,219.5482546201232,15.970000000000283
40675,40675,220.28747433264886,15.970000000000283
40676,40676,221.02669404517454,15.970000000000283
40677,40677,221.7659137577002,15.970000000000283
40678,40678,222.50513347022587,15.970000000000283
40679,40679,223.24435318275152,15.970000000000283
40680,40680,223.9835728952772,15.970000000000283
40681,40681,224.72279260780286,15.970000000000283
40682,40682,225.46201232032854,15.970000000000283
40683,40683,226.2012320328542,15.970000000000283
40684,40684,226.94045174537987,15.970000000000283
40685,40685,227.67967145790553,15.970000000000283
40686,40686,228.4188911704312,15.970000000000283
40687,40687,229.15811088295686,15.970000000000283
40688,40688,229.89733059548254,15.970000000000283
40689,40689,230.6365503080082,15.970000000000283
40690,40690,231.37577002053388,15.970000000000283
40691,40691,232.11498973305953,15.970000000000283
40692,40692,232.8542094455852,15.970000000000283
40693,40693,233.59342915811087,15.970000000000283
40694,40694,234.33264887063655,15.970000000000283
40695,40695,235.0718685831622,15.970000000000283
40696,40696,235.81108829568788,15.970000000000283
40697,40697,236.55030800821353,15.970000000000283
40698,40698,237.28952772073922,15.970000000000283
40699,40699,238.02874743326487,15.970000000000283
40700,40700,238.76796714579055,15.970000000000283
40701,40701,239.5071868583162,15.970000000000283
40702,40702,240.24640657084188,15.970000000000283
40703,40703,240.98562628336754,15.970000000000283
40704,40704,241.72484599589322,15.970000000000283
40705,40705,242.46406570841887,15.970000000000283
40706,40706,243.20328542094455,15.970000000000283
40707,40707,243.9425051334702,15.970000000000283
40708,40708,244.6817248459959,15.970000000000283
40709,40709,245.42094455852154,15.970000000000283
40710,40710,246.16016427104722,15.970000000000283
40711,40711,246.89938398357287,15.970000000000283
40712,40712,247.63860369609856,15.970000000000283
40713,40713,248.3778234086242,15.970000000000283
40714,40714,249.1170431211499,15.970000000000283
40715,40715,249.85626283367554,15.970000000000283
40716,40716,250.59548254620123,15.970000000000283
40717,40717,251.33470225872688,15.970000000000283
40718,40718,252.07392197125256,15.970000000000283
40719,40719,252.8131416837782,15.970000000000283
40720,40720,253.5523613963039,15.970000000000283
40721,40721,254.29158110882955,15.970000000000283
40722,40722,255.03080082135523,15.970000000000283
40723,40723,255.77002053388088,15.970000000000283
40724,40724,256.50924024640653,15.970000000000283
40725,40725,257.24845995893224,15.970000000000283
40726,40726,257.9876796714579,15.970000000000283
40727,40727,258.72689938398355,15.970000000000283
40728,40728,259.4661190965092,15.970000000000283
40729,40729,260.2053388090349,15.970000000000283
40730,40730,260.94455852156057,15.970000000000283
40731,40731,261.6837782340862,15.970000000000283
40732,40732,262.4229979466119,15.970000000000283
40733,40733,263.1622176591376,15.970000000000283
40734,40734,263.90143737166323,15.970000000000283
40735,40735,264.6406570841889,15.970000000000283
40736,40736,265.37987679671454,15.970000000000283
40737,40737,266.11909650924025,15.970000000000283
40738,40738,266.8583162217659,15.970000000000283
40739,40739,267.59753593429156,15.970000000000283
40740,40740,268.3367556468172,15.970000000000283
40741,40741,269.0759753593429,15.970000000000283
40742,40742,269.8151950718686,15.970000000000283
40743,40743,270.5544147843942,15.970000000000283
40744,40744,271.2936344969199,15.970000000000283
40745,40745,272.0328542094456,15.970000000000283
40746,40746,272.77207392197124,15.970000000000283
40747,40747,273.5112936344969,15.970000000000283
40748,40748,274.25051334702255,15.970000000000283
40749,40749,274.98973305954826,15.970000000000283
40750,40750,275.7289527720739,15.970000000000283
40751,40751,276.46817248459956,15.970000000000283
40752,40752,277.2073921971252,15.970000000000283
40753,40753,277.9466119096509,15.970000000000283
40754,40754,278.6858316221766,15.970000000000283
40755,40755,279.42505133470223,15.970000000000283
40756,40756,280.1642710472279,15.970000000000283
40757,40757,280.9034907597536,15.970000000000283
40758,40758,281.64271047227925,15.970000000000283
40759,40759,282.3819301848049,15.970000000000283
40760,40760,283.12114989733055,15.970000000000283
40761,40761,283.86036960985626,15.970000000000283
40762,40762,284.5995893223819,15.970000000000283
40763,40763,285.33880903490757,15.970000000000283
40764,40764,286.0780287474333,15.970000000000283
40765,40765,286.81724845995893,15.970000000000283
40766,40766,287.5564681724846,15.970000000000283
40767,40767,288.29568788501024,15.970000000000283
40768,40768,289.03490759753595,15.970000000000283
40769,40769,289.7741273100616,15.970000000000283
40770,40770,290.51334702258725,15.970000000000283
40771,40771,291.2525667351129,15.970000000000283
40772,40772,291.9917864476386,15.970000000000283
40773,40773,292.73100616016427,15.970000000000283
40774,40774,293.4702258726899,15.970000000000283
40775,40775,294.2094455852156,15.970000000000283
40776,40776,294.9486652977413,15.970000000000283
40777,40777,295.68788501026694,15.970000000000283
40778,40778,296.4271047227926,15.970000000000283
40779,40779,297.16632443531824,15.970000000000283
40780,40780,297.90554414784395,15.970000000000283
40781,40781,298.6447638603696,15.970000000000283
40782,40782,299.38398357289526,15.970000000000283
40783,40783,300.1232032854209,15.970000000000283
40784,40784,300.8624229979466,15.970000000000283
40785,40785,301.6016427104723,15.970000000000283
40786,40786,302.34086242299793,15.970000000000283
40787,40787,303.0800821355236,15.970000000000283
40788,40788,303.8193018480493,15.970000000000283
40789,40789,304.55852156057495,15.970000000000283
40790,40790,305.2977412731006,15.970000000000283
40791,40791,306.03696098562625,15.970000000000283
40792,40792,306.77618069815196,15.970000000000283
40793,40793,307.5154004106776,15.970000000000283
40794,40794,308.25462012320327,15.970000000000283
40795,40795,308.9938398357289,15.970000000000283
40796,40796,309.73305954825463,15.970000000000283
40797,40797,310.4722792607803,15.970000000000283
40798,40798,311.21149897330594,15.970000000000283
40799,40799,311.9507186858316,15.970000000000283
40800,40800,312.6899383983573,15.970000000000283
40801,40801,313.42915811088295,15.970000000000283
40802,40802,314.1683778234086,15.970000000000283
40803,40803,314.90759753593426,15.970000000000283
40804,40804,315.64681724845997,15.970000000000283
40805,40805,316.3860369609856,15.970000000000283
40806,40806,317.1252566735113,15.970000000000283
40807,40807,317.8644763860369,15.970000000000283
40808,40808,318.60369609856264,15.970000000000283
40809,40809,319.3429158110883,15.970000000000283
40810,40810,320.08213552361394,15.970000000000283
40811,40811,320.8213552361396,15.970000000000283
40812,40812,321.5605749486653,15.970000000000283
40813,40813,322.29979466119096,15.970000000000283
40814,40814,323.0390143737166,15.970000000000283
40815,40815,323.77823408624226,15.970000000000283
40816,40816,324.517453798768,15.970000000000283
40817,40817,325.2566735112936,15.970000000000283
40818,40818,325.9958932238193,15.970000000000283
40819,40819,326.73511293634493,15.970000000000283
40820,40820,327.47433264887064,15.970000000000283
40821,40821,328.2135523613963,15.970000000000283
40822,40822,328.95277207392195,15.970000000000283
40823,40823,329.6919917864476,15.970000000000283
40824,40824,330.4312114989733,15.970000000000283
40825,40825,331.17043121149896,15.970000000000283
40826,40826,331.9096509240246,15.970000000000283
40827,40827,332.64887063655027,15.970000000000283
40828,40828,333.388090349076,15.970000000000283
40829,40829,334.12731006160163,15.970000000000283
40830,40830,334.8665297741273,15.970000000000283
40831,40831,335.60574948665294,15.970000000000283
40832,40832,336.34496919917865,15.970000000000283
40833,40833,337.0841889117043,15.970000000000283
40834,40834,337.82340862422996,15.970000000000283
40835,40835,338.5626283367556,15.970000000000283
40836,40836,339.3018480492813,15.970000000000283
40837,40837,340.04106776180697,15.970000000000283
40838,40838,340.7802874743326,15.970000000000283
40839,40839,341.5195071868583,15.970000000000283
40840,40840,342.258726899384,15.970000000000283
40841,40841,342.99794661190964,15.970000000000283
40842,40842,343.7371663244353,15.970000000000283
40843,40843,344.47638603696095,15.970000000000283
40844,40844,345.21560574948666,15.970000000000283
40845,40845,345.9548254620123,15.970000000000283
40846,40846,346.69404517453796,15.970000000000283
40847,40847,347.4332648870636,15.970000000000283
40848,40848,348.1724845995893,15.970000000000283
40849,40849,348.911704312115,15.970000000000283
40850,40850,349.65092402464063,15.970000000000283
40851,40851,350.3901437371663,15.970000000000283
40852,40852,351.129363449692,15.970000000000283
40853,40853,351.86858316221765,15.970000000000283
40854,40854,352.6078028747433,15.970000000000283
40855,40855,353.34702258726895,15.970000000000283
40856,40856,354.08624229979466,15.970000000000283
40857,40857,354.8254620123203,15.970000000000283
40858,40858,355.56468172484597,15.970000000000283
40859,40859,356.3039014373716,15.970000000000283
40860,40860,357.04312114989733,15.970000000000283
40861,40861,357.782340862423,15.970000000000283
40862,40862,358.52156057494864,15.970000000000283
40863,40863,359.2607802874743,15.970000000000283
40864,40864,360.0,15.970000000000283
40865,40865,0.0,16.560000000000286
40866,40866,0.7407407407407407,16.560000000000286
40867,40867,1.4814814814814814,16.560000000000286
40868,40868,2.2222222222222223,16.560000000000286
40869,40869,2.962962962962963,16.560000000000286
40870,40870,3.7037037037037033,16.560000000000286
40871,40871,4.444444444444445,16.560000000000286
40872,40872,5.185185185185185,16.560000000000286
40873,40873,5.925925925925926,16.560000000000286
40874,40874,6.666666666666666,16.560000000000286
40875,40875,7.4074074074074066,16.560000000000286
40876,40876,8.148148148148147,16.560000000000286
40877,40877,8.88888888888889,16.560000000000286
40878,40878,9.62962962962963,16.560000000000286
40879,40879,10.37037037037037,16.560000000000286
40880,40880,11.11111111111111,16.560000000000286
40881,40881,11.851851851851851,16.560000000000286
40882,40882,12.592592592592592,16.560000000000286
40883,40883,13.333333333333332,16.560000000000286
40884,40884,14.074074074074073,16.560000000000286
40885,40885,14.814814814814813,16.560000000000286
40886,40886,15.555555555555555,16.560000000000286
40887,40887,16.296296296296294,16.560000000000286
40888,40888,17.037037037037035,16.560000000000286
40889,40889,17.77777777777778,16.560000000000286
40890,40890,18.51851851851852,16.560000000000286
40891,40891,19.25925925925926,16.560000000000286
40892,40892,20.0,16.560000000000286
40893,40893,20.74074074074074,16.560000000000286
40894,40894,21.48148148148148,16.560000000000286
40895,40895,22.22222222222222,16.560000000000286
40896,40896,22.962962962962962,16.560000000000286
40897,40897,23.703703703703702,16.560000000000286
40898,40898,24.444444444444443,16.560000000000286
40899,40899,25.185185185185183,16.560000000000286
40900,40900,25.925925925925924,16.560000000000286
40901,40901,26.666666666666664,16.560000000000286
40902,40902,27.407407407407405,16.560000000000286
40903,40903,28.148148148148145,16.560000000000286
40904,40904,28.888888888888886,16.560000000000286
40905,40905,29.629629629629626,16.560000000000286
40906,40906,30.37037037037037,16.560000000000286
40907,40907,31.11111111111111,16.560000000000286
40908,40908,31.85185185185185,16.560000000000286
40909,40909,32.59259259259259,16.560000000000286
40910,40910,33.33333333333333,16.560000000000286
40911,40911,34.07407407407407,16.560000000000286
40912,40912,34.81481481481481,16.560000000000286
40913,40913,35.55555555555556,16.560000000000286
40914,40914,36.2962962962963,16.560000000000286
40915,40915,37.03703703703704,16.560000000000286
40916,40916,37.77777777777778,16.560000000000286
40917,40917,38.51851851851852,16.560000000000286
40918,40918,39.25925925925926,16.560000000000286
40919,40919,40.0,16.560000000000286
40920,40920,40.74074074074074,16.560000000000286
40921,40921,41.48148148148148,16.560000000000286
40922,40922,42.22222222222222,16.560000000000286
40923,40923,42.96296296296296,16.560000000000286
40924,40924,43.7037037037037,16.560000000000286
40925,40925,44.44444444444444,16.560000000000286
40926,40926,45.18518518518518,16.560000000000286
40927,40927,45.925925925925924,16.560000000000286
40928,40928,46.666666666666664,16.560000000000286
40929,40929,47.407407407407405,16.560000000000286
40930,40930,48.148148148148145,16.560000000000286
40931,40931,48.888888888888886,16.560000000000286
40932,40932,49.629629629629626,16.560000000000286
40933,40933,50.37037037037037,16.560000000000286
40934,40934,51.11111111111111,16.560000000000286
40935,40935,51.85185185185185,16.560000000000286
40936,40936,52.59259259259259,16.560000000000286
40937,40937,53.33333333333333,16.560000000000286
40938,40938,54.07407407407407,16.560000000000286
40939,40939,54.81481481481481,16.560000000000286
40940,40940,55.55555555555555,16.560000000000286
40941,40941,56.29629629629629,16.560000000000286
40942,40942,57.03703703703703,16.560000000000286
40943,40943,57.77777777777777,16.560000000000286
40944,40944,58.51851851851851,16.560000000000286
40945,40945,59.25925925925925,16.560000000000286
40946,40946,60.0,16.560000000000286
40947,40947,60.74074074074074,16.560000000000286
40948,40948,61.48148148148148,16.560000000000286
40949,40949,62.22222222222222,16.560000000000286
40950,40950,62.96296296296296,16.560000000000286
40951,40951,63.7037037037037,16.560000000000286
40952,40952,64.44444444444444,16.560000000000286
40953,40953,65.18518518518518,16.560000000000286
40954,40954,65.92592592592592,16.560000000000286
40955,40955,66.66666666666666,16.560000000000286
40956,40956,67.4074074074074,16.560000000000286
40957,40957,68.14814814814814,16.560000000000286
40958,40958,68.88888888888889,16.560000000000286
40959,40959,69.62962962962962,16.560000000000286
40960,40960,70.37037037037037,16.560000000000286
40961,40961,71.11111111111111,16.560000000000286
40962,40962,71.85185185185185,16.560000000000286
40963,40963,72.5925925925926,16.560000000000286
40964,40964,73.33333333333333,16.560000000000286
40965,40965,74.07407407407408,16.560000000000286
40966,40966,74.81481481481481,16.560000000000286
40967,40967,75.55555555555556,16.560000000000286
40968,40968,76.29629629629629,16.560000000000286
40969,40969,77.03703703703704,16.560000000000286
40970,40970,77.77777777777777,16.560000000000286
40971,40971,78.51851851851852,16.560000000000286
40972,40972,79.25925925925925,16.560000000000286
40973,40973,80.0,16.560000000000286
40974,40974,80.74074074074073,16.560000000000286
40975,40975,81.48148148148148,16.560000000000286
40976,40976,82.22222222222221,16.560000000000286
40977,40977,82.96296296296296,16.560000000000286
40978,40978,83.7037037037037,16.560000000000286
40979,40979,84.44444444444444,16.560000000000286
40980,40980,85.18518518518518,16.560000000000286
40981,40981,85.92592592592592,16.560000000000286
40982,40982,86.66666666666666,16.560000000000286
40983,40983,87.4074074074074,16.560000000000286
40984,40984,88.14814814814814,16.560000000000286
40985,40985,88.88888888888889,16.560000000000286
40986,40986,89.62962962962962,16.560000000000286
40987,40987,90.37037037037037,16.560000000000286
40988,40988,91.1111111111111,16.560000000000286
40989,40989,91.85185185185185,16.560000000000286
40990,40990,92.59259259259258,16.560000000000286
40991,40991,93.33333333333333,16.560000000000286
40992,40992,94.07407407407406,16.560000000000286
40993,40993,94.81481481481481,16.560000000000286
40994,40994,95.55555555555556,16.560000000000286
40995,40995,96.29629629629629,16.560000000000286
40996,40996,97.03703703703704,16.560000000000286
40997,40997,97.77777777777777,16.560000000000286
40998,40998,98.51851851851852,16.560000000000286
40999,40999,99.25925925925925,16.560000000000286
41000,41000,100.0,16.560000000000286
41001,41001,100.74074074074073,16.560000000000286
41002,41002,101.48148148148148,16.560000000000286
41003,41003,102.22222222222221,16.560000000000286
41004,41004,102.96296296296296,16.560000000000286
41005,41005,103.7037037037037,16.560000000000286
41006,41006,104.44444444444444,16.560000000000286
41007,41007,105.18518518518518,16.560000000000286
41008,41008,105.92592592592592,16.560000000000286
41009,41009,106.66666666666666,16.560000000000286
41010,41010,107.4074074074074,16.560000000000286
41011,41011,108.14814814814814,16.560000000000286
41012,41012,108.88888888888889,16.560000000000286
41013,41013,109.62962962962962,16.560000000000286
41014,41014,110.37037037037037,16.560000000000286
41015,41015,111.1111111111111,16.560000000000286
41016,41016,111.85185185185185,16.560000000000286
41017,41017,112.59259259259258,16.560000000000286
41018,41018,113.33333333333333,16.560000000000286
41019,41019,114.07407407407406,16.560000000000286
41020,41020,114.81481481481481,16.560000000000286
41021,41021,115.55555555555554,16.560000000000286
41022,41022,116.29629629629629,16.560000000000286
41023,41023,117.03703703703702,16.560000000000286
41024,41024,117.77777777777777,16.560000000000286
41025,41025,118.5185185185185,16.560000000000286
41026,41026,119.25925925925925,16.560000000000286
41027,41027,120.0,16.560000000000286
41028,41028,120.74074074074073,16.560000000000286
41029,41029,121.48148148148148,16.560000000000286
41030,41030,122.22222222222221,16.560000000000286
41031,41031,122.96296296296296,16.560000000000286
41032,41032,123.7037037037037,16.560000000000286
41033,41033,124.44444444444444,16.560000000000286
41034,41034,125.18518518518518,16.560000000000286
41035,41035,125.92592592592592,16.560000000000286
41036,41036,126.66666666666666,16.560000000000286
41037,41037,127.4074074074074,16.560000000000286
41038,41038,128.14814814814815,16.560000000000286
41039,41039,128.88888888888889,16.560000000000286
41040,41040,129.62962962962962,16.560000000000286
41041,41041,130.37037037037035,16.560000000000286
41042,41042,131.11111111111111,16.560000000000286
41043,41043,131.85185185185185,16.560000000000286
41044,41044,132.59259259259258,16.560000000000286
41045,41045,133.33333333333331,16.560000000000286
41046,41046,134.07407407407408,16.560000000000286
41047,41047,134.8148148148148,16.560000000000286
41048,41048,135.55555555555554,16.560000000000286
41049,41049,136.29629629629628,16.560000000000286
41050,41050,137.03703703703704,16.560000000000286
41051,41051,137.77777777777777,16.560000000000286
41052,41052,138.5185185185185,16.560000000000286
41053,41053,139.25925925925924,16.560000000000286
41054,41054,140.0,16.560000000000286
41055,41055,140.74074074074073,16.560000000000286
41056,41056,141.48148148148147,16.560000000000286
41057,41057,142.22222222222223,16.560000000000286
41058,41058,142.96296296296296,16.560000000000286
41059,41059,143.7037037037037,16.560000000000286
41060,41060,144.44444444444443,16.560000000000286
41061,41061,145.1851851851852,16.560000000000286
41062,41062,145.92592592592592,16.560000000000286
41063,41063,146.66666666666666,16.560000000000286
41064,41064,147.4074074074074,16.560000000000286
41065,41065,148.14814814814815,16.560000000000286
41066,41066,148.88888888888889,16.560000000000286
41067,41067,149.62962962962962,16.560000000000286
41068,41068,150.37037037037035,16.560000000000286
41069,41069,151.11111111111111,16.560000000000286
41070,41070,151.85185185185185,16.560000000000286
41071,41071,152.59259259259258,16.560000000000286
41072,41072,153.33333333333331,16.560000000000286
41073,41073,154.07407407407408,16.560000000000286
41074,41074,154.8148148148148,16.560000000000286
41075,41075,155.55555555555554,16.560000000000286
41076,41076,156.29629629629628,16.560000000000286
41077,41077,157.03703703703704,16.560000000000286
41078,41078,157.77777777777777,16.560000000000286
41079,41079,158.5185185185185,16.560000000000286
41080,41080,159.25925925925924,16.560000000000286
41081,41081,160.0,16.560000000000286
41082,41082,160.74074074074073,16.560000000000286
41083,41083,161.48148148148147,16.560000000000286
41084,41084,162.2222222222222,16.560000000000286
41085,41085,162.96296296296296,16.560000000000286
41086,41086,163.7037037037037,16.560000000000286
41087,41087,164.44444444444443,16.560000000000286
41088,41088,165.18518518518516,16.560000000000286
41089,41089,165.92592592592592,16.560000000000286
41090,41090,166.66666666666666,16.560000000000286
41091,41091,167.4074074074074,16.560000000000286
41092,41092,168.14814814814815,16.560000000000286
41093,41093,168.88888888888889,16.560000000000286
41094,41094,169.62962962962962,16.560000000000286
41095,41095,170.37037037037035,16.560000000000286
41096,41096,171.11111111111111,16.560000000000286
41097,41097,171.85185185185185,16.560000000000286
41098,41098,172.59259259259258,16.560000000000286
41099,41099,173.33333333333331,16.560000000000286
41100,41100,174.07407407407408,16.560000000000286
41101,41101,174.8148148148148,16.560000000000286
41102,41102,175.55555555555554,16.560000000000286
41103,41103,176.29629629629628,16.560000000000286
41104,41104,177.03703703703704,16.560000000000286
41105,41105,177.77777777777777,16.560000000000286
41106,41106,178.5185185185185,16.560000000000286
41107,41107,179.25925925925924,16.560000000000286
41108,41108,180.0,16.560000000000286
41109,41109,180.74074074074073,16.560000000000286
41110,41110,181.48148148148147,16.560000000000286
41111,41111,182.2222222222222,16.560000000000286
41112,41112,182.96296296296296,16.560000000000286
41113,41113,183.7037037037037,16.560000000000286
41114,41114,184.44444444444443,16.560000000000286
41115,41115,185.18518518518516,16.560000000000286
41116,41116,185.92592592592592,16.560000000000286
41117,41117,186.66666666666666,16.560000000000286
41118,41118,187.4074074074074,16.560000000000286
41119,41119,188.14814814814812,16.560000000000286
41120,41120,188.88888888888889,16.560000000000286
41121,41121,189.62962962962962,16.560000000000286
41122,41122,190.37037037037035,16.560000000000286
41123,41123,191.11111111111111,16.560000000000286
41124,41124,191.85185185185185,16.560000000000286
41125,41125,192.59259259259258,16.560000000000286
41126,41126,193.33333333333331,16.560000000000286
41127,41127,194.07407407407408,16.560000000000286
41128,41128,194.8148148148148,16.560000000000286
41129,41129,195.55555555555554,16.560000000000286
41130,41130,196.29629629629628,16.560000000000286
41131,41131,197.03703703703704,16.560000000000286
41132,41132,197.77777777777777,16.560000000000286
41133,41133,198.5185185185185,16.560000000000286
41134,41134,199.25925925925924,16.560000000000286
41135,41135,200.0,16.560000000000286
41136,41136,200.74074074074073,16.560000000000286
41137,41137,201.48148148148147,16.560000000000286
41138,41138,202.2222222222222,16.560000000000286
41139,41139,202.96296296296296,16.560000000000286
41140,41140,203.7037037037037,16.560000000000286
41141,41141,204.44444444444443,16.560000000000286
41142,41142,205.18518518518516,16.560000000000286
41143,41143,205.92592592592592,16.560000000000286
41144,41144,206.66666666666666,16.560000000000286
41145,41145,207.4074074074074,16.560000000000286
41146,41146,208.14814814814812,16.560000000000286
41147,41147,208.88888888888889,16.560000000000286
41148,41148,209.62962962962962,16.560000000000286
41149,41149,210.37037037037035,16.560000000000286
41150,41150,211.1111111111111,16.560000000000286
41151,41151,211.85185185185185,16.560000000000286
41152,41152,212.59259259259258,16.560000000000286
41153,41153,213.33333333333331,16.560000000000286
41154,41154,214.07407407407408,16.560000000000286
41155,41155,214.8148148148148,16.560000000000286
41156,41156,215.55555555555554,16.560000000000286
41157,41157,216.29629629629628,16.560000000000286
41158,41158,217.03703703703704,16.560000000000286
41159,41159,217.77777777777777,16.560000000000286
41160,41160,218.5185185185185,16.560000000000286
41161,41161,219.25925925925924,16.560000000000286
41162,41162,220.0,16.560000000000286
41163,41163,220.74074074074073,16.560000000000286
41164,41164,221.48148148148147,16.560000000000286
41165,41165,222.2222222222222,16.560000000000286
41166,41166,222.96296296296296,16.560000000000286
41167,41167,223.7037037037037,16.560000000000286
41168,41168,224.44444444444443,16.560000000000286
41169,41169,225.18518518518516,16.560000000000286
41170,41170,225.92592592592592,16.560000000000286
41171,41171,226.66666666666666,16.560000000000286
41172,41172,227.4074074074074,16.560000000000286
41173,41173,228.14814814814812,16.560000000000286
41174,41174,228.88888888888889,16.560000000000286
41175,41175,229.62962962962962,16.560000000000286
41176,41176,230.37037037037035,16.560000000000286
41177,41177,231.1111111111111,16.560000000000286
41178,41178,231.85185185185185,16.560000000000286
41179,41179,232.59259259259258,16.560000000000286
41180,41180,233.33333333333331,16.560000000000286
41181,41181,234.07407407407405,16.560000000000286
41182,41182,234.8148148148148,16.560000000000286
41183,41183,235.55555555555554,16.560000000000286
41184,41184,236.29629629629628,16.560000000000286
41185,41185,237.037037037037,16.560000000000286
41186,41186,237.77777777777777,16.560000000000286
41187,41187,238.5185185185185,16.560000000000286
41188,41188,239.25925925925924,16.560000000000286
41189,41189,240.0,16.560000000000286
41190,41190,240.74074074074073,16.560000000000286
41191,41191,241.48148148148147,16.560000000000286
41192,41192,242.2222222222222,16.560000000000286
41193,41193,242.96296296296296,16.560000000000286
41194,41194,243.7037037037037,16.560000000000286
41195,41195,244.44444444444443,16.560000000000286
41196,41196,245.18518518518516,16.560000000000286
41197,41197,245.92592592592592,16.560000000000286
41198,41198,246.66666666666666,16.560000000000286
41199,41199,247.4074074074074,16.560000000000286
41200,41200,248.14814814814812,16.560000000000286
41201,41201,248.88888888888889,16.560000000000286
41202,41202,249.62962962962962,16.560000000000286
41203,41203,250.37037037037035,16.560000000000286
41204,41204,251.1111111111111,16.560000000000286
41205,41205,251.85185185185185,16.560000000000286
41206,41206,252.59259259259258,16.560000000000286
41207,41207,253.33333333333331,16.560000000000286
41208,41208,254.07407407407405,16.560000000000286
41209,41209,254.8148148148148,16.560000000000286
41210,41210,255.55555555555554,16.560000000000286
41211,41211,256.2962962962963,16.560000000000286
41212,41212,257.037037037037,16.560000000000286
41213,41213,257.77777777777777,16.560000000000286
41214,41214,258.5185185185185,16.560000000000286
41215,41215,259.25925925925924,16.560000000000286
41216,41216,260.0,16.560000000000286
41217,41217,260.7407407407407,16.560000000000286
41218,41218,261.48148148148147,16.560000000000286
41219,41219,262.22222222222223,16.560000000000286
41220,41220,262.96296296296293,16.560000000000286
41221,41221,263.7037037037037,16.560000000000286
41222,41222,264.44444444444446,16.560000000000286
41223,41223,265.18518518518516,16.560000000000286
41224,41224,265.9259259259259,16.560000000000286
41225,41225,266.66666666666663,16.560000000000286
41226,41226,267.4074074074074,16.560000000000286
41227,41227,268.14814814814815,16.560000000000286
41228,41228,268.88888888888886,16.560000000000286
41229,41229,269.6296296296296,16.560000000000286
41230,41230,270.3703703703704,16.560000000000286
41231,41231,271.1111111111111,16.560000000000286
41232,41232,271.85185185185185,16.560000000000286
41233,41233,272.59259259259255,16.560000000000286
41234,41234,273.3333333333333,16.560000000000286
41235,41235,274.0740740740741,16.560000000000286
41236,41236,274.8148148148148,16.560000000000286
41237,41237,275.55555555555554,16.560000000000286
41238,41238,276.2962962962963,16.560000000000286
41239,41239,277.037037037037,16.560000000000286
41240,41240,277.77777777777777,16.560000000000286
41241,41241,278.5185185185185,16.560000000000286
41242,41242,279.25925925925924,16.560000000000286
41243,41243,280.0,16.560000000000286
41244,41244,280.7407407407407,16.560000000000286
41245,41245,281.48148148148147,16.560000000000286
41246,41246,282.22222222222223,16.560000000000286
41247,41247,282.96296296296293,16.560000000000286
41248,41248,283.7037037037037,16.560000000000286
41249,41249,284.44444444444446,16.560000000000286
41250,41250,285.18518518518516,16.560000000000286
41251,41251,285.9259259259259,16.560000000000286
41252,41252,286.66666666666663,16.560000000000286
41253,41253,287.4074074074074,16.560000000000286
41254,41254,288.14814814814815,16.560000000000286
41255,41255,288.88888888888886,16.560000000000286
41256,41256,289.6296296296296,16.560000000000286
41257,41257,290.3703703703704,16.560000000000286
41258,41258,291.1111111111111,16.560000000000286
41259,41259,291.85185185185185,16.560000000000286
41260,41260,292.59259259259255,16.560000000000286
41261,41261,293.3333333333333,16.560000000000286
41262,41262,294.0740740740741,16.560000000000286
41263,41263,294.8148148148148,16.560000000000286
41264,41264,295.55555555555554,16.560000000000286
41265,41265,296.2962962962963,16.560000000000286
41266,41266,297.037037037037,16.560000000000286
41267,41267,297.77777777777777,16.560000000000286
